configuration,notice_id_a,notice_id_b,label,word5_jaccard,candidate_survived,similarity_bin
16x8,N002290,N003634,different,0.3151476251604621,False,"(0.3, 0.4]"
16x8,N011438,N011440,same,0.6128668171557562,False,"(0.6, 0.7]"
16x8,N010035,N011646,different,0.2261580381471389,False,"(0.2, 0.3]"
16x8,N001295,N001296,same,0.6030444964871194,False,"(0.6, 0.7]"
16x8,N005825,N010265,different,0.1471861471861472,False,"(0.1, 0.2]"
16x8,N002351,N005508,different,0.2903663500678426,False,"(0.2, 0.3]"
16x8,N011075,N011077,same,0.938132733408324,True,"(0.9, 1.0]"
16x8,N011335,N011336,same,0.3637236084452975,False,"(0.3, 0.4]"
16x8,N000514,N011152,different,0.2706422018348624,False,"(0.2, 0.3]"
16x8,N010762,N010766,same,0.9164648910411622,True,"(0.9, 1.0]"
16x8,N001314,N003288,different,0.3101514301738642,False,"(0.3, 0.4]"
16x8,N001403,N001405,same,0.192573402417962,False,"(0.1, 0.2]"
16x8,N010389,N010391,same,0.8149556400506971,True,"(0.8, 0.9]"
16x8,N001258,N001261,same,0.8403263403263403,True,"(0.8, 0.9]"
16x8,N003574,N011053,different,0.2737611697806661,False,"(0.2, 0.3]"
16x8,N001484,N005371,different,0.2489051094890511,False,"(0.2, 0.3]"
16x8,N005426,N005427,same,0.9184027777777778,True,"(0.9, 1.0]"
16x8,N008443,N010211,different,0.1024165707710011,False,"(0.1, 0.2]"
16x8,N005517,N011613,different,0.0772532188841201,False,"(-0.001, 0.1]"
16x8,N005828,N010514,different,0.0763660302830809,False,"(-0.001, 0.1]"
16x8,N011154,N011156,same,0.6429170159262364,False,"(0.6, 0.7]"
16x8,N002595,N003310,different,0.1440501043841336,False,"(0.1, 0.2]"
16x8,N008630,N011336,different,0.3806509945750452,False,"(0.3, 0.4]"
16x8,N004951,N008794,different,0.2469135802469135,False,"(0.2, 0.3]"
16x8,N000391,N004186,different,0.2969215491559086,False,"(0.2, 0.3]"
16x8,N000166,N008677,different,0.1575282854656222,False,"(0.1, 0.2]"
16x8,N009154,N011317,different,0.1643598615916955,False,"(0.1, 0.2]"
16x8,N002589,N009612,different,0.2868068833652007,False,"(0.2, 0.3]"
16x8,N008268,N009916,different,0.2641509433962264,False,"(0.2, 0.3]"
16x8,N002316,N002317,same,0.4533648170011806,False,"(0.4, 0.5]"
16x8,N006596,N011033,different,0.0980113636363636,False,"(-0.001, 0.1]"
16x8,N010106,N010107,same,0.3946053946053946,False,"(0.3, 0.4]"
16x8,N008409,N008410,same,0.9393939393939394,True,"(0.9, 1.0]"
16x8,N001937,N007430,different,0.3319570602807597,False,"(0.3, 0.4]"
16x8,N000078,N006886,different,0.201058201058201,False,"(0.2, 0.3]"
16x8,N010999,N011001,same,0.291932059447983,False,"(0.2, 0.3]"
16x8,N001357,N010788,different,0.1478599221789883,False,"(0.1, 0.2]"
16x8,N000906,N011149,different,0.178021978021978,False,"(0.1, 0.2]"
16x8,N003435,N009318,different,0.1772053083528493,False,"(0.1, 0.2]"
16x8,N002916,N004445,different,0.1953125,False,"(0.1, 0.2]"
16x8,N003770,N011367,different,0.1791907514450867,False,"(0.1, 0.2]"
16x8,N010980,N010981,same,0.6417157275021026,False,"(0.6, 0.7]"
16x8,N005040,N005041,same,0.8434504792332268,True,"(0.8, 0.9]"
16x8,N008937,N008938,same,0.2071197411003236,False,"(0.2, 0.3]"
16x8,N002071,N006588,different,0.1064327485380117,False,"(0.1, 0.2]"
16x8,N010261,N011914,different,0.3001336898395721,False,"(0.3, 0.4]"
16x8,N000670,N000671,same,0.8675914249684742,True,"(0.8, 0.9]"
16x8,N000489,N007029,different,0.2322404371584699,False,"(0.2, 0.3]"
16x8,N007633,N010942,different,0.1265923566878981,False,"(0.1, 0.2]"
16x8,N005243,N006569,different,0.0957015409570154,False,"(-0.001, 0.1]"
16x8,N001083,N001567,different,0.1455576559546313,False,"(0.1, 0.2]"
16x8,N000282,N006591,different,0.1393786733837111,False,"(0.1, 0.2]"
16x8,N003362,N003364,same,0.9809825673534072,True,"(0.9, 1.0]"
16x8,N005927,N008816,different,0.351423487544484,False,"(0.3, 0.4]"
16x8,N001289,N001291,same,0.2361769352290679,False,"(0.2, 0.3]"
16x8,N005231,N005232,same,0.8878504672897196,True,"(0.8, 0.9]"
16x8,N003835,N003837,same,0.6961471103327496,True,"(0.6, 0.7]"
16x8,N004167,N005115,different,0.3166815343443354,False,"(0.3, 0.4]"
16x8,N002040,N003281,different,0.1557507987220447,False,"(0.1, 0.2]"
16x8,N002605,N010853,different,0.3170234454638124,False,"(0.3, 0.4]"
16x8,N011139,N011793,different,0.0953488372093023,False,"(-0.001, 0.1]"
16x8,N001458,N002506,different,0.1344860710854947,False,"(0.1, 0.2]"
16x8,N007148,N011853,different,0.3504482477587612,False,"(0.3, 0.4]"
16x8,N001791,N008583,different,0.2777300085984522,False,"(0.2, 0.3]"
16x8,N008993,N008995,same,0.8443804034582133,True,"(0.8, 0.9]"
16x8,N004043,N004218,different,0.2573839662447257,False,"(0.2, 0.3]"
16x8,N011601,N011603,same,0.8507462686567164,True,"(0.8, 0.9]"
16x8,N002945,N010292,different,0.1202860858257477,False,"(0.1, 0.2]"
16x8,N006385,N011130,different,0.2685765443151298,False,"(0.2, 0.3]"
16x8,N006764,N009477,different,0.2910521140609636,False,"(0.2, 0.3]"
16x8,N004409,N011892,different,0.1442369607211848,False,"(0.1, 0.2]"
16x8,N000023,N002700,different,0.2498054474708171,False,"(0.2, 0.3]"
16x8,N001669,N003264,different,0.1483126110124334,False,"(0.1, 0.2]"
16x8,N002831,N008460,different,0.0958429561200923,False,"(-0.001, 0.1]"
16x8,N004184,N005163,different,0.0921985815602836,False,"(-0.001, 0.1]"
16x8,N009665,N011482,different,0.0640050697084917,False,"(-0.001, 0.1]"
16x8,N000340,N009553,different,0.0751488095238095,False,"(-0.001, 0.1]"
16x8,N002043,N008828,different,0.1391880695940348,False,"(0.1, 0.2]"
16x8,N003466,N003469,same,0.5807086614173228,False,"(0.5, 0.6]"
16x8,N005064,N005067,same,0.6571691176470589,False,"(0.6, 0.7]"
16x8,N000030,N007467,different,0.1510204081632653,False,"(0.1, 0.2]"
16x8,N011900,N011901,same,0.530239099859353,False,"(0.5, 0.6]"
16x8,N006901,N008943,different,0.1622992392223161,False,"(0.1, 0.2]"
16x8,N003415,N005750,different,0.0863531225905936,False,"(-0.001, 0.1]"
16x8,N005350,N005352,same,0.3311688311688311,False,"(0.3, 0.4]"
16x8,N007614,N008823,different,0.0955710955710955,False,"(-0.001, 0.1]"
16x8,N004333,N008255,different,0.1396895787139689,False,"(0.1, 0.2]"
16x8,N009495,N009521,different,0.0991735537190082,False,"(-0.001, 0.1]"
16x8,N006462,N006463,same,0.9388264669163544,True,"(0.9, 1.0]"
16x8,N001629,N008262,different,0.1915584415584415,False,"(0.1, 0.2]"
16x8,N002516,N010795,different,0.1689933872152828,False,"(0.1, 0.2]"
16x8,N006622,N006623,same,0.7379912663755459,True,"(0.7, 0.8]"
16x8,N010081,N010082,same,0.6568386568386568,True,"(0.6, 0.7]"
16x8,N007560,N007561,same,0.5814634146341463,False,"(0.5, 0.6]"
16x8,N005941,N006998,different,0.3558875219683655,False,"(0.3, 0.4]"
16x8,N004062,N004438,different,0.1415384615384615,False,"(0.1, 0.2]"
16x8,N000990,N002973,different,0.084899546338302,False,"(-0.001, 0.1]"
16x8,N008321,N008641,different,0.2898172323759791,False,"(0.2, 0.3]"
16x8,N008561,N008562,same,0.6104910714285714,True,"(0.6, 0.7]"
16x8,N001360,N001361,same,0.9364791288566244,True,"(0.9, 1.0]"
16x8,N008993,N008994,same,0.9569230769230768,True,"(0.9, 1.0]"
16x8,N005108,N005109,same,0.6783018867924528,True,"(0.6, 0.7]"
16x8,N001983,N001984,same,0.5324189526184538,False,"(0.5, 0.6]"
16x8,N006038,N009049,different,0.0978613091380427,False,"(-0.001, 0.1]"
16x8,N001413,N007076,different,0.1462383770076077,False,"(0.1, 0.2]"
16x8,N005772,N005776,same,0.28125,False,"(0.2, 0.3]"
16x8,N000237,N009075,different,0.289278489548213,False,"(0.2, 0.3]"
16x8,N011043,N011048,same,0.2190812720848056,False,"(0.2, 0.3]"
16x8,N004742,N006981,different,0.1411764705882353,False,"(0.1, 0.2]"
16x8,N004801,N004802,same,0.5285565939771547,True,"(0.5, 0.6]"
16x8,N003994,N003995,same,0.1904427266338721,False,"(0.1, 0.2]"
16x8,N000643,N009675,different,0.3375104427736006,False,"(0.3, 0.4]"
16x8,N006086,N006087,same,0.8858131487889274,True,"(0.8, 0.9]"
16x8,N000266,N010102,different,0.1803444782168186,False,"(0.1, 0.2]"
16x8,N005028,N009701,different,0.1790055248618784,False,"(0.1, 0.2]"
16x8,N009670,N009671,same,0.8648068669527897,True,"(0.8, 0.9]"
16x8,N001005,N001804,different,0.3295910184442662,False,"(0.3, 0.4]"
16x8,N005314,N010609,different,0.3155248271527341,False,"(0.3, 0.4]"
16x8,N000417,N000419,same,0.8974630021141649,True,"(0.8, 0.9]"
16x8,N011041,N011048,same,0.2029702970297029,False,"(0.2, 0.3]"
16x8,N000992,N001435,different,0.1458333333333333,False,"(0.1, 0.2]"
16x8,N004107,N008166,different,0.0949968334388853,False,"(-0.001, 0.1]"
16x8,N002590,N002591,same,0.9096638655462184,True,"(0.9, 1.0]"
16x8,N005119,N005121,same,0.6189989785495403,False,"(0.6, 0.7]"
16x8,N002826,N007185,different,0.0813782991202346,False,"(-0.001, 0.1]"
16x8,N009349,N009350,same,0.8160112359550562,True,"(0.8, 0.9]"
16x8,N003121,N005007,different,0.0815394651011089,False,"(-0.001, 0.1]"
16x8,N002947,N003566,different,0.0623249299719887,False,"(-0.001, 0.1]"
16x8,N000485,N000488,same,0.7495987158908507,True,"(0.7, 0.8]"
16x8,N004349,N011691,different,0.3185454545454545,False,"(0.3, 0.4]"
16x8,N011281,N011282,same,0.6614785992217899,True,"(0.6, 0.7]"
16x8,N003865,N009372,different,0.1059907834101382,False,"(0.1, 0.2]"
16x8,N001198,N010109,different,0.2690553745928338,False,"(0.2, 0.3]"
16x8,N011975,N011976,same,0.5850178359096314,False,"(0.5, 0.6]"
16x8,N006419,N007183,different,0.0772818121252498,False,"(-0.001, 0.1]"
16x8,N010407,N010605,different,0.1515151515151515,False,"(0.1, 0.2]"
16x8,N009079,N010570,different,0.3605042016806722,False,"(0.3, 0.4]"
16x8,N001415,N006560,different,0.2685258964143426,False,"(0.2, 0.3]"
16x8,N001653,N001654,same,0.5543735224586288,False,"(0.5, 0.6]"
16x8,N003355,N003823,different,0.0769230769230769,False,"(-0.001, 0.1]"
16x8,N000355,N005276,different,0.26412092283214,False,"(0.2, 0.3]"
16x8,N007573,N007574,same,0.3570110701107011,False,"(0.3, 0.4]"
16x8,N007999,N008002,same,0.9117199391171994,True,"(0.9, 1.0]"
16x8,N007057,N010814,different,0.0668073136427566,False,"(-0.001, 0.1]"
16x8,N000264,N009708,different,0.2144772117962466,False,"(0.2, 0.3]"
16x8,N008825,N008828,same,0.5317982456140351,False,"(0.5, 0.6]"
16x8,N001284,N006893,different,0.1234298197706171,False,"(0.1, 0.2]"
16x8,N011033,N011035,same,0.9331243469174504,True,"(0.9, 1.0]"
16x8,N004348,N004349,same,0.4239244491080797,False,"(0.4, 0.5]"
16x8,N004177,N010930,different,0.1464566929133858,False,"(0.1, 0.2]"
16x8,N003845,N003847,same,0.6045454545454545,False,"(0.6, 0.7]"
16x8,N004106,N004107,same,0.2232854864433811,False,"(0.2, 0.3]"
16x8,N007911,N009413,different,0.1477024070021881,False,"(0.1, 0.2]"
16x8,N001010,N001011,same,0.276456111566858,False,"(0.2, 0.3]"
16x8,N009213,N010572,different,0.1050818260120585,False,"(0.1, 0.2]"
16x8,N006364,N006366,same,0.2250879249706917,False,"(0.2, 0.3]"
16x8,N001447,N003703,different,0.1397306397306397,False,"(0.1, 0.2]"
16x8,N009727,N010185,different,0.0970654627539503,False,"(-0.001, 0.1]"
16x8,N000605,N002652,different,0.1330724070450097,False,"(0.1, 0.2]"
16x8,N004016,N004017,same,0.2031578947368421,False,"(0.2, 0.3]"
16x8,N010689,N011576,different,0.0894886363636363,False,"(-0.001, 0.1]"
16x8,N001733,N001734,same,0.6893787575150301,True,"(0.6, 0.7]"
16x8,N004845,N007461,different,0.0921630094043887,False,"(-0.001, 0.1]"
16x8,N010880,N010881,same,0.8031400966183575,True,"(0.8, 0.9]"
16x8,N000498,N001176,different,0.1601005867560771,False,"(0.1, 0.2]"
16x8,N001285,N003729,different,0.1102484472049689,False,"(0.1, 0.2]"
16x8,N006173,N008196,different,0.14765625,False,"(0.1, 0.2]"
16x8,N008110,N009707,different,0.3269372693726937,False,"(0.3, 0.4]"
16x8,N007193,N010619,different,0.368075117370892,False,"(0.3, 0.4]"
16x8,N000561,N003679,different,0.323671497584541,False,"(0.3, 0.4]"
16x8,N003026,N003027,same,0.5643678160919541,False,"(0.5, 0.6]"
16x8,N004552,N004553,same,0.6983523447401775,True,"(0.6, 0.7]"
16x8,N007647,N009169,different,0.3389687235841082,False,"(0.3, 0.4]"
16x8,N005744,N010823,different,0.2867647058823529,False,"(0.2, 0.3]"
16x8,N001880,N002772,different,0.0958445040214477,False,"(-0.001, 0.1]"
16x8,N003351,N006982,different,0.1141998497370398,False,"(0.1, 0.2]"
16x8,N006591,N011935,different,0.1929555895865237,False,"(0.1, 0.2]"
16x8,N008482,N010584,different,0.1490196078431372,False,"(0.1, 0.2]"
16x8,N005814,N006544,different,0.0801603206412825,False,"(-0.001, 0.1]"
16x8,N006622,N006638,different,0.0906921241050119,False,"(-0.001, 0.1]"
16x8,N008603,N010598,different,0.0956123117223313,False,"(-0.001, 0.1]"
16x8,N000753,N000755,same,0.8480603448275862,True,"(0.8, 0.9]"
16x8,N006153,N009437,different,0.3043110735418428,False,"(0.3, 0.4]"
16x8,N002548,N010207,different,0.2938829787234042,False,"(0.2, 0.3]"
16x8,N004026,N010431,different,0.1547518923465096,False,"(0.1, 0.2]"
16x8,N000339,N002440,different,0.1505483549351944,False,"(0.1, 0.2]"
16x8,N000964,N008611,different,0.2659323367427222,False,"(0.2, 0.3]"
16x8,N001833,N004195,different,0.3014037985136251,False,"(0.3, 0.4]"
16x8,N001282,N004950,different,0.0784574468085106,False,"(-0.001, 0.1]"
16x8,N000030,N009868,different,0.1555755395683453,False,"(0.1, 0.2]"
16x8,N001010,N004708,different,0.3507030603804797,False,"(0.3, 0.4]"
16x8,N000566,N008517,different,0.1011804384485666,False,"(0.1, 0.2]"
16x8,N011092,N011095,same,0.6663755458515284,False,"(0.6, 0.7]"
16x8,N001983,N009014,different,0.1359918200408998,False,"(0.1, 0.2]"
16x8,N005044,N005045,same,0.9210526315789472,True,"(0.9, 1.0]"
16x8,N003201,N003203,same,0.9783549783549784,True,"(0.9, 1.0]"
16x8,N000238,N001915,different,0.1671469740634005,False,"(0.1, 0.2]"
16x8,N000461,N004754,different,0.3898635477582846,False,"(0.3, 0.4]"
16x8,N000135,N010890,different,0.0812591508052708,False,"(-0.001, 0.1]"
16x8,N011414,N011759,different,0.1572398190045248,False,"(0.1, 0.2]"
16x8,N003751,N007825,different,0.1239669421487603,False,"(0.1, 0.2]"
16x8,N006774,N009531,different,0.3891625615763547,False,"(0.3, 0.4]"
16x8,N000516,N006620,different,0.1325301204819277,False,"(0.1, 0.2]"
16x8,N004325,N004949,different,0.15234375,False,"(0.1, 0.2]"
16x8,N000557,N004353,different,0.1445993031358885,False,"(0.1, 0.2]"
16x8,N000286,N008208,different,0.3361823361823361,False,"(0.3, 0.4]"
16x8,N002691,N010535,different,0.3512682551883166,False,"(0.3, 0.4]"
16x8,N000490,N006570,different,0.2663204747774481,False,"(0.2, 0.3]"
16x8,N005692,N009368,different,0.085691823899371,False,"(-0.001, 0.1]"
16x8,N006324,N006325,same,0.5694945848375451,True,"(0.5, 0.6]"
16x8,N004951,N011682,different,0.2740094022834117,False,"(0.2, 0.3]"
16x8,N010982,N010985,same,0.6229187071498531,False,"(0.6, 0.7]"
16x8,N009834,N009835,same,0.499348109517601,False,"(0.4, 0.5]"
16x8,N003500,N003501,same,0.6286644951140065,False,"(0.6, 0.7]"
16x8,N010499,N011269,different,0.0714285714285714,False,"(-0.001, 0.1]"
16x8,N005257,N010502,different,0.0915619389587073,False,"(-0.001, 0.1]"
16x8,N003920,N006487,different,0.1234177215189873,False,"(0.1, 0.2]"
16x8,N011834,N011835,same,0.8736842105263158,True,"(0.8, 0.9]"
16x8,N004364,N007454,different,0.1157613535173642,False,"(0.1, 0.2]"
16x8,N004158,N008744,different,0.1572212065813528,False,"(0.1, 0.2]"
16x8,N005771,N006045,different,0.0828351836037574,False,"(-0.001, 0.1]"
16x8,N001865,N011525,different,0.1589506172839506,False,"(0.1, 0.2]"
16x8,N001362,N001363,same,0.2083333333333333,False,"(0.2, 0.3]"
16x8,N009863,N009866,same,0.280248190279214,False,"(0.2, 0.3]"
16x8,N000175,N002508,different,0.1800573888091822,False,"(0.1, 0.2]"
16x8,N006545,N006546,same,0.6821561338289963,False,"(0.6, 0.7]"
16x8,N000215,N005986,different,0.3366583541147132,False,"(0.3, 0.4]"
16x8,N004433,N011613,different,0.085079365079365,False,"(-0.001, 0.1]"
16x8,N000064,N010912,different,0.0785478547854785,False,"(-0.001, 0.1]"
16x8,N008572,N009975,different,0.1344086021505376,False,"(0.1, 0.2]"
16x8,N000431,N001948,different,0.1157742402315484,False,"(0.1, 0.2]"
16x8,N002598,N004139,different,0.1470349309504467,False,"(0.1, 0.2]"
16x8,N007063,N007064,same,0.6487046632124353,True,"(0.6, 0.7]"
16x8,N008238,N008239,same,0.6111685625646329,False,"(0.6, 0.7]"
16x8,N000518,N009485,different,0.0629084967320261,False,"(-0.001, 0.1]"
16x8,N003093,N003735,different,0.0844529750479846,False,"(-0.001, 0.1]"
16x8,N001977,N007620,different,0.0846297448662103,False,"(-0.001, 0.1]"
16x8,N009205,N009208,same,0.3792434529582929,False,"(0.3, 0.4]"
16x8,N003317,N010218,different,0.1335740072202166,False,"(0.1, 0.2]"
16x8,N006112,N006266,different,0.0989232839838492,False,"(-0.001, 0.1]"
16x8,N003208,N003758,different,0.110684580934101,False,"(0.1, 0.2]"
16x8,N008188,N008190,same,0.9590747330960854,True,"(0.9, 1.0]"
16x8,N003051,N011987,different,0.0884955752212389,False,"(-0.001, 0.1]"
16x8,N001446,N004867,different,0.1058738216098622,False,"(0.1, 0.2]"
16x8,N000895,N009304,different,0.3308270676691729,False,"(0.3, 0.4]"
16x8,N000161,N010769,different,0.0740992522093813,False,"(-0.001, 0.1]"
16x8,N003327,N003328,same,0.6176470588235294,True,"(0.6, 0.7]"
16x8,N008176,N010603,different,0.0986582478295185,False,"(-0.001, 0.1]"
16x8,N001633,N001634,same,0.285921625544267,False,"(0.2, 0.3]"
16x8,N004001,N007546,different,0.4297297297297297,False,"(0.4, 0.5]"
16x8,N000937,N000938,same,0.5021834061135371,False,"(0.5, 0.6]"
16x8,N008048,N008050,same,0.9325551232166018,True,"(0.9, 1.0]"
16x8,N004328,N008917,different,0.1522222222222222,False,"(0.1, 0.2]"
16x8,N004757,N008828,different,0.1517367458866544,False,"(0.1, 0.2]"
16x8,N005397,N005398,same,0.2808290155440414,False,"(0.2, 0.3]"
16x8,N001291,N007292,different,0.1559909570459683,False,"(0.1, 0.2]"
16x8,N007205,N007207,same,0.985358711566618,True,"(0.9, 1.0]"
16x8,N002229,N011361,different,0.3763066202090592,False,"(0.3, 0.4]"
16x8,N005375,N005716,different,0.0989819004524886,False,"(-0.001, 0.1]"
16x8,N002758,N002818,different,0.1445086705202312,False,"(0.1, 0.2]"
16x8,N009564,N011151,different,0.3139890042761148,False,"(0.3, 0.4]"
16x8,N008487,N008488,same,0.8970380818053597,True,"(0.8, 0.9]"
16x8,N007856,N007858,same,0.5937873357228196,False,"(0.5, 0.6]"
16x8,N000647,N001025,different,0.086284610431423,False,"(-0.001, 0.1]"
16x8,N003489,N010336,different,0.1485249237029501,False,"(0.1, 0.2]"
16x8,N000327,N009318,different,0.1621621621621621,False,"(0.1, 0.2]"
16x8,N005431,N006150,different,0.1001990710019907,False,"(0.1, 0.2]"
16x8,N002684,N004549,different,0.0852309694209499,False,"(-0.001, 0.1]"
16x8,N005744,N007062,different,0.080028328611898,False,"(-0.001, 0.1]"
16x8,N004248,N011184,different,0.1342828077314344,False,"(0.1, 0.2]"
16x8,N003020,N003021,same,0.3939393939393939,False,"(0.3, 0.4]"
16x8,N000160,N003947,different,0.1815980629539951,False,"(0.1, 0.2]"
16x8,N006712,N008335,different,0.1577928363988383,False,"(0.1, 0.2]"
16x8,N000843,N005365,different,0.1390274314214463,False,"(0.1, 0.2]"
16x8,N011628,N011629,same,0.2601449275362318,False,"(0.2, 0.3]"
16x8,N000026,N011332,different,0.3570391872278665,False,"(0.3, 0.4]"
16x8,N003058,N009240,different,0.1333333333333333,False,"(0.1, 0.2]"
16x8,N000396,N000397,same,0.3152920962199312,False,"(0.3, 0.4]"
16x8,N006146,N006401,different,0.094521372667068,False,"(-0.001, 0.1]"
16x8,N007004,N011967,different,0.1545643153526971,False,"(0.1, 0.2]"
16x8,N002229,N002230,same,0.3728029602220166,False,"(0.3, 0.4]"
16x8,N002088,N011862,different,0.2764084507042254,False,"(0.2, 0.3]"
16x8,N004709,N004711,same,0.9244444444444444,True,"(0.9, 1.0]"
16x8,N001940,N002621,different,0.1055099648300117,False,"(0.1, 0.2]"
16x8,N004803,N004804,same,0.841091492776886,True,"(0.8, 0.9]"
16x8,N003748,N011207,different,0.0830924855491329,False,"(-0.001, 0.1]"
16x8,N001623,N010411,different,0.0740169622205088,False,"(-0.001, 0.1]"
16x8,N002821,N007053,different,0.2627627627627628,False,"(0.2, 0.3]"
16x8,N001977,N006802,different,0.3533434650455927,False,"(0.3, 0.4]"
16x8,N000993,N011320,different,0.1631912964641886,False,"(0.1, 0.2]"
16x8,N008784,N011076,different,0.3138479001135074,False,"(0.3, 0.4]"
16x8,N001137,N005072,different,0.1214488636363636,False,"(0.1, 0.2]"
16x8,N007487,N007491,same,0.4421437271619975,False,"(0.4, 0.5]"
16x8,N002401,N005487,different,0.1476793248945147,False,"(0.1, 0.2]"
16x8,N001101,N002086,different,0.1072625698324022,False,"(0.1, 0.2]"
16x8,N004655,N010935,different,0.3268456375838926,False,"(0.3, 0.4]"
16x8,N004085,N004086,same,0.8783943329397875,True,"(0.8, 0.9]"
16x8,N003125,N003127,same,0.8840399002493765,True,"(0.8, 0.9]"
16x8,N001101,N001666,different,0.1078184110970996,False,"(0.1, 0.2]"
16x8,N001141,N001142,same,0.2220956719817767,False,"(0.2, 0.3]"
16x8,N006480,N008863,different,0.0788423153692614,False,"(-0.001, 0.1]"
16x8,N000817,N011666,different,0.2837370242214533,False,"(0.2, 0.3]"
16x8,N000219,N003185,different,0.1503215434083601,False,"(0.1, 0.2]"
16x8,N001988,N006863,different,0.1072925398155909,False,"(0.1, 0.2]"
16x8,N009478,N009479,same,0.622093023255814,False,"(0.6, 0.7]"
16x8,N001784,N005288,different,0.0949806949806949,False,"(-0.001, 0.1]"
16x8,N001436,N002155,different,0.06843853820598,False,"(-0.001, 0.1]"
16x8,N006423,N011777,different,0.1448066717210007,False,"(0.1, 0.2]"
16x8,N006565,N006569,same,0.272189349112426,False,"(0.2, 0.3]"
16x8,N003427,N006396,different,0.1789473684210526,False,"(0.1, 0.2]"
16x8,N009745,N009848,different,0.3070866141732283,False,"(0.3, 0.4]"
16x8,N002762,N002765,same,0.6002202643171806,False,"(0.6, 0.7]"
16x8,N000065,N000124,different,0.1021437578814628,False,"(0.1, 0.2]"
16x8,N001140,N008945,different,0.1195198329853862,False,"(0.1, 0.2]"
16x8,N002973,N002974,same,0.7129455909943715,True,"(0.7, 0.8]"
16x8,N006774,N006775,same,0.3181818181818182,False,"(0.3, 0.4]"
16x8,N011429,N011433,same,0.5985853227232537,False,"(0.5, 0.6]"
16x8,N009822,N009823,same,0.2852729145211122,False,"(0.2, 0.3]"
16x8,N009371,N009372,same,0.625,False,"(0.6, 0.7]"
16x8,N001006,N009138,different,0.2263157894736842,False,"(0.2, 0.3]"
16x8,N000723,N009281,different,0.0880195599022004,False,"(-0.001, 0.1]"
16x8,N000259,N003124,different,0.1635311143270622,False,"(0.1, 0.2]"
16x8,N002544,N002792,different,0.3598360655737705,False,"(0.3, 0.4]"
16x8,N002931,N008664,different,0.2419354838709677,False,"(0.2, 0.3]"
16x8,N000990,N002132,different,0.2771699489423778,False,"(0.2, 0.3]"
16x8,N005946,N007449,different,0.1117678667383127,False,"(0.1, 0.2]"
16x8,N004307,N010960,different,0.1471984805318138,False,"(0.1, 0.2]"
16x8,N005835,N008645,different,0.3813084112149533,False,"(0.3, 0.4]"
16x8,N001422,N004687,different,0.2548476454293629,False,"(0.2, 0.3]"
16x8,N007233,N007728,different,0.0721997300944669,False,"(-0.001, 0.1]"
16x8,N009592,N009782,different,0.1672,False,"(0.1, 0.2]"
16x8,N011533,N011534,same,0.5235803657362849,False,"(0.5, 0.6]"
16x8,N005300,N005301,same,0.9293044469783353,True,"(0.9, 1.0]"
16x8,N005855,N007938,different,0.1415384615384615,False,"(0.1, 0.2]"
16x8,N007921,N007922,same,0.5435244161358811,False,"(0.5, 0.6]"
16x8,N001521,N006976,different,0.2919605077574048,False,"(0.2, 0.3]"
16x8,N000725,N008406,different,0.2877094972067039,False,"(0.2, 0.3]"
16x8,N004174,N006820,different,0.1487481590574374,False,"(0.1, 0.2]"
16x8,N000607,N004665,different,0.1477170993733214,False,"(0.1, 0.2]"
16x8,N003228,N006079,different,0.1407942238267148,False,"(0.1, 0.2]"
16x8,N010506,N010507,same,0.5048231511254019,False,"(0.5, 0.6]"
16x8,N010699,N010700,same,0.527363184079602,False,"(0.5, 0.6]"
16x8,N001185,N004181,different,0.2413509060955519,False,"(0.2, 0.3]"
16x8,N005027,N005028,same,0.9024767801857584,True,"(0.9, 1.0]"
16x8,N001758,N009092,different,0.1349557522123893,False,"(0.1, 0.2]"
16x8,N002928,N003582,different,0.0769716088328075,False,"(-0.001, 0.1]"
16x8,N003050,N008741,different,0.3537300922045264,False,"(0.3, 0.4]"
16x8,N004158,N011487,different,0.1392045454545454,False,"(0.1, 0.2]"
16x8,N000139,N007621,different,0.1408582089552238,False,"(0.1, 0.2]"
16x8,N007036,N007038,same,0.3094098883572568,False,"(0.3, 0.4]"
16x8,N002201,N002648,different,0.1412056151940545,False,"(0.1, 0.2]"
16x8,N000003,N000843,different,0.3449074074074074,False,"(0.3, 0.4]"
16x8,N007190,N008966,different,0.1497277676950998,False,"(0.1, 0.2]"
16x8,N010033,N010034,same,0.9582712369597616,True,"(0.9, 1.0]"
16x8,N005989,N005990,same,0.5709057639524245,False,"(0.5, 0.6]"
16x8,N002242,N004023,different,0.134,False,"(0.1, 0.2]"
16x8,N000443,N004578,different,0.0691624365482233,False,"(-0.001, 0.1]"
16x8,N005743,N005744,same,0.3746283448959365,False,"(0.3, 0.4]"
16x8,N003903,N006662,different,0.0873124147339699,False,"(-0.001, 0.1]"
16x8,N011033,N011036,same,0.5340572556762093,False,"(0.5, 0.6]"
16x8,N006643,N006644,same,0.3333333333333333,False,"(0.3, 0.4]"
16x8,N003720,N006775,different,0.2016348773841962,False,"(0.2, 0.3]"
16x8,N003418,N007053,different,0.1395193591455273,False,"(0.1, 0.2]"
16x8,N003804,N005139,different,0.1006389776357827,False,"(0.1, 0.2]"
16x8,N002540,N007668,different,0.0836261419536191,False,"(-0.001, 0.1]"
16x8,N008366,N008369,same,0.8988529718456726,True,"(0.8, 0.9]"
16x8,N010742,N010743,same,0.5047418335089568,False,"(0.5, 0.6]"
